   MB253515 15.0% smoothed

1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
9.499999999999999556e-01 1.031999999999999931e-02
9.000000000000000222e-01 2.033000000000000085e-02
8.499999999999999778e-01 3.051999999999999852e-02
8.000000000000000444e-01 4.078999999999999987e-02
7.500000000000000000e-01 5.095000000000000223e-02
6.999999999999999556e-01 6.078000000000000069e-02
6.500000000000000222e-01 7.005000000000000115e-02
5.999999999999999778e-01 7.849000000000000421e-02
5.500000000000000444e-01 8.581999999999999351e-02
5.000000000000000000e-01 9.174000000000000210e-02
4.500000000000000111e-01 9.601999999999999424e-02
4.249999999999999889e-01 9.747999999999999721e-02
4.000000000000000222e-01 9.847000000000000197e-02
3.750000000000000000e-01 9.897999999999999854e-02
3.499999999999999778e-01 9.904000000000000303e-02
3.250000000000000111e-01 9.868000000000000382e-02
2.999999999999999889e-01 9.787999999999999479e-02
2.750000000000000222e-01 9.660000000000000531e-02
2.500000000000000000e-01 9.472999999999999476e-02
2.250000000000000056e-01 9.210999999999999743e-02
2.000000000000000111e-01 8.860999999999999432e-02
1.749999999999999889e-01 8.409999999999999420e-02
1.499999999999999944e-01 7.843999999999999584e-02
1.250000000000000000e-01 7.145999999999999575e-02
1.000000000000000056e-01 6.296000000000000207e-02
8.749999999999999445e-02 5.806999999999999662e-02
7.499999999999999722e-02 5.274000000000000216e-02
6.250000000000000000e-02 4.696000000000000174e-02
5.000000000000000278e-02 4.071999999999999925e-02
3.749999999999999861e-02 3.393000000000000183e-02
2.500000000000000139e-02 2.636000000000000149e-02
1.000000000000000021e-02 1.520999999999999956e-02
0.000000000000000000e+00 -4.099999999999999912e-04
1.000000000000000021e-02 -1.222999999999999955e-02
2.500000000000000139e-02 -1.808999999999999844e-02
3.749999999999999861e-02 -2.159000000000000155e-02
5.000000000000000278e-02 -2.460999999999999993e-02
6.250000000000000000e-02 -2.739000000000000115e-02
7.499999999999999722e-02 -3.000999999999999848e-02
8.749999999999999445e-02 -3.246000000000000274e-02
1.000000000000000056e-01 -3.472000000000000086e-02
1.250000000000000000e-01 -3.860999999999999849e-02
1.499999999999999944e-01 -4.175000000000000239e-02
1.749999999999999889e-01 -4.424999999999999767e-02
2.000000000000000111e-01 -4.621999999999999720e-02
2.250000000000000056e-01 -4.775999999999999690e-02
2.500000000000000000e-01 -4.891999999999999821e-02
2.750000000000000222e-01 -4.973999999999999949e-02
2.999999999999999889e-01 -5.025999999999999912e-02
3.250000000000000111e-01 -5.052000000000000240e-02
3.499999999999999778e-01 -5.054000000000000159e-02
3.750000000000000000e-01 -5.034999999999999892e-02
4.000000000000000222e-01 -4.997000000000000053e-02
4.249999999999999889e-01 -4.941000000000000253e-02
4.500000000000000111e-01 -4.866000000000000186e-02
5.000000000000000000e-01 -4.660000000000000253e-02
5.500000000000000444e-01 -4.383000000000000090e-02
5.999999999999999778e-01 -4.036000000000000004e-02
6.500000000000000222e-01 -3.627999999999999975e-02
6.999999999999999556e-01 -3.169000000000000289e-02
7.500000000000000000e-01 -2.668999999999999845e-02
8.000000000000000444e-01 -2.144000000000000072e-02
8.499999999999999778e-01 -1.606000000000000136e-02
9.000000000000000222e-01 -1.069999999999999944e-02
9.499999999999999556e-01 -5.440000000000000391e-03
1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
