HAWKER TEMPEST 37.5% SEMISPAN AIRFOIL

1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
9.957549999999999457e-01 9.640000000000000131e-04
9.848510000000000320e-01 3.441000000000000048e-03
9.701159999999999783e-01 6.781999999999999834e-03
9.519189999999999596e-01 1.087300000000000072e-02
9.318389999999999729e-01 1.530800000000000043e-02
9.110939999999999594e-01 1.977299999999999891e-02
8.901459999999999928e-01 2.414000000000000173e-02
8.691140000000000532e-01 2.837900000000000145e-02
8.480240000000000000e-01 3.248800000000000299e-02
8.268830000000000346e-01 3.647299999999999848e-02
8.057130000000000125e-01 4.033199999999999980e-02
7.845229999999999704e-01 4.406600000000000100e-02
7.633349999999999858e-01 4.766499999999999904e-02
7.421590000000000131e-01 5.112300000000000177e-02
7.210020000000000318e-01 5.442700000000000315e-02
6.998619999999999841e-01 5.757099999999999718e-02
6.787279999999999980e-01 6.054199999999999859e-02
6.575860000000000039e-01 6.334299999999999653e-02
6.364330000000000265e-01 6.596699999999999786e-02
6.152520000000000211e-01 6.842099999999999571e-02
5.940480000000000205e-01 7.070200000000000096e-02
5.728159999999999918e-01 7.281799999999999384e-02
5.515879999999999672e-01 7.476299999999999613e-02
5.303670000000000329e-01 7.653400000000000480e-02
5.091949999999999532e-01 7.811999999999999500e-02
4.880769999999999831e-01 7.950300000000000422e-02
4.670320000000000027e-01 8.066900000000000459e-02
4.460529999999999773e-01 8.159399999999999986e-02
4.251229999999999731e-01 8.226999999999999591e-02
4.042220000000000257e-01 8.267900000000000249e-02
3.833099999999999841e-01 8.282799999999999885e-02
3.624020000000000019e-01 8.271900000000000086e-02
3.415009999999999990e-01 8.235199999999999465e-02
3.206280000000000241e-01 8.172300000000000397e-02
2.997859999999999969e-01 8.083100000000000007e-02
2.790009999999999990e-01 7.967000000000000470e-02
2.582869999999999888e-01 7.823299999999999699e-02
2.376820000000000044e-01 7.650999999999999468e-02
2.172240000000000004e-01 7.449100000000000166e-02
1.969680000000000042e-01 7.215000000000000580e-02
1.769570000000000032e-01 6.945999999999999397e-02
1.571980000000000044e-01 6.637999999999999456e-02
1.377369999999999983e-01 6.290099999999999858e-02
1.186890000000000028e-01 5.901499999999999801e-02
1.002929999999999933e-01 5.473100000000000187e-02
8.285800000000000110e-02 5.006800000000000139e-02
6.678599999999999814e-02 4.507900000000000101e-02
5.254400000000000043e-02 3.992199999999999915e-02
4.052100000000000146e-02 3.485499999999999710e-02
3.083699999999999983e-02 3.013000000000000053e-02
2.324899999999999883e-02 2.589100000000000082e-02
1.734199999999999978e-02 2.212300000000000030e-02
1.271100000000000008e-02 1.875999999999999890e-02
9.053999999999999548e-03 1.569900000000000115e-02
6.150000000000000085e-03 1.286699999999999997e-02
3.863000000000000114e-03 1.019499999999999920e-02
2.128999999999999816e-03 7.622000000000000303e-03
9.120000000000000502e-04 5.118000000000000153e-03
2.030000000000000012e-04 2.684999999999999887e-03
3.000000000000000076e-06 3.469999999999999777e-04
3.060000000000000111e-04 -2.001999999999999873e-03
1.146000000000000100e-03 -4.416999999999999919e-03
2.540000000000000157e-03 -6.845000000000000390e-03
4.498000000000000262e-03 -9.272000000000000727e-03
7.030999999999999923e-03 -1.173399999999999964e-02
1.020399999999999953e-02 -1.429599999999999968e-02
1.416000000000000071e-02 -1.701199999999999934e-02
1.912300000000000111e-02 -1.995299999999999851e-02
2.540500000000000050e-02 -2.318999999999999881e-02
3.341800000000000326e-02 -2.675100000000000047e-02
4.356499999999999956e-02 -3.059299999999999867e-02
5.608400000000000191e-02 -3.454600000000000032e-02
7.087999999999999856e-02 -3.838300000000000045e-02
8.760900000000000631e-02 -4.193600000000000105e-02
1.058290000000000064e-01 -4.513299999999999951e-02
1.250910000000000077e-01 -4.798700000000000188e-02
1.450289999999999913e-01 -5.052299999999999847e-02
1.653709999999999902e-01 -5.275500000000000328e-02
1.859639999999999904e-01 -5.470799999999999969e-02
2.067350000000000021e-01 -5.639000000000000262e-02
2.276390000000000080e-01 -5.782500000000000140e-02
2.486730000000000051e-01 -5.903200000000000114e-02
2.697930000000000050e-01 -6.002899999999999903e-02
2.909909999999999997e-01 -6.082900000000000112e-02
3.122240000000000015e-01 -6.144199999999999662e-02
3.334900000000000087e-01 -6.186900000000000038e-02
3.547609999999999930e-01 -6.211599999999999761e-02
3.760479999999999934e-01 -6.217899999999999816e-02
3.973360000000000225e-01 -6.206500000000000211e-02
4.186340000000000061e-01 -6.176800000000000346e-02
4.399410000000000265e-01 -6.129799999999999832e-02
4.612649999999999806e-01 -6.064900000000000152e-02
4.826210000000000222e-01 -5.983399999999999830e-02
5.040050000000000363e-01 -5.885699999999999960e-02
5.254360000000000142e-01 -5.772999999999999660e-02
5.468950000000000200e-01 -5.646199999999999830e-02
5.683939999999999548e-01 -5.506199999999999983e-02
5.899020000000000374e-01 -5.354400000000000132e-02
6.114140000000000130e-01 -5.190499999999999975e-02
6.329080000000000261e-01 -5.015300000000000313e-02
6.543759999999999577e-01 -4.828000000000000347e-02
6.758100000000000218e-01 -4.628700000000000175e-02
6.972049999999999637e-01 -4.416199999999999987e-02
7.185759999999999925e-01 -4.190499999999999781e-02
7.399289999999999479e-01 -3.950700000000000045e-02
7.612830000000000430e-01 -3.697299999999999892e-02
7.826379999999999448e-01 -3.430400000000000116e-02
8.039990000000000192e-01 -3.150900000000000228e-02
8.253519999999999746e-01 -2.859000000000000083e-02
8.466820000000000457e-01 -2.555400000000000033e-02
8.679710000000000480e-01 -2.239800000000000124e-02
