 BOEING-VERTOL VR-15 AIRFOIL

1.000000000000000000e+00 -1.555000000000000392e-04
1.000000000000000000e+00 1.038999999999999993e-03
9.949999999999999956e-01 1.198999999999999979e-03
9.899999999999999911e-01 1.497000000000000067e-03
9.799999999999999822e-01 2.162999999999999992e-03
9.699999999999999734e-01 2.932000000000000144e-03
9.549999999999999600e-01 4.272999999999999889e-03
9.350000000000000533e-01 6.464000000000000128e-03
9.100000000000000311e-01 9.428000000000000616e-03
8.800000000000000044e-01 1.298400000000000075e-02
8.449999999999999734e-01 1.718700000000000089e-02
8.100000000000000533e-01 2.130100000000000049e-02
7.700000000000000178e-01 2.569099999999999856e-02
7.299999999999999822e-01 2.999800000000000036e-02
6.899999999999999467e-01 3.415200000000000180e-02
6.500000000000000222e-01 3.790899999999999825e-02
5.999999999999999778e-01 4.200600000000000167e-02
5.500000000000000444e-01 4.524899999999999756e-02
5.000000000000000000e-01 4.784599999999999964e-02
4.500000000000000111e-01 4.968000000000000194e-02
4.000000000000000222e-01 5.109999999999999959e-02
3.499999999999999778e-01 5.182699999999999807e-02
2.999999999999999889e-01 5.199999999999999761e-02
2.500000000000000000e-01 5.165399999999999853e-02
2.000000000000000111e-01 5.068399999999999989e-02
1.499999999999999944e-01 4.846899999999999820e-02
1.140000000000000041e-01 4.542199999999999710e-02
8.799999999999999489e-02 4.195999999999999730e-02
6.850000000000000533e-02 3.828999999999999765e-02
5.349999999999999895e-02 3.441299999999999915e-02
4.159999999999999809e-02 3.063899999999999957e-02
3.205000000000000210e-02 2.714899999999999952e-02
2.450000000000000094e-02 2.377699999999999952e-02
1.859999999999999848e-02 2.071699999999999930e-02
1.414999999999999938e-02 1.807100000000000026e-02
1.105000000000000079e-02 1.596699999999999856e-02
8.999999999999999320e-03 1.441100000000000020e-02
7.000000000000000146e-03 1.271000000000000081e-02
5.199999999999999761e-03 1.095400000000000020e-02
3.399999999999999811e-03 8.857999999999999555e-03
1.949999999999999910e-03 6.708000000000000421e-03
8.000000000000000383e-04 4.296999999999999605e-03
1.200000000000000030e-04 1.663999999999999898e-03
0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000331e-04 -2.250999999999999963e-03
2.000000000000000042e-03 -4.231999999999999651e-03
4.000000000000000083e-03 -6.076999999999999937e-03
6.199999999999999782e-03 -7.563000000000000278e-03
8.600000000000000006e-03 -8.850000000000000228e-03
1.099999999999999936e-02 -9.858999999999999708e-03
1.464999999999999983e-02 -1.107400000000000051e-02
1.955000000000000140e-02 -1.215399999999999987e-02
2.614999999999999963e-02 -1.332500000000000004e-02
3.429999999999999716e-02 -1.444999999999999930e-02
4.449000000000000177e-02 -1.566599999999999937e-02
5.689999999999999919e-02 -1.701599999999999988e-02
7.245000000000000051e-02 -1.845700000000000118e-02
9.239999999999999603e-02 -1.989700000000000149e-02
1.184999999999999942e-01 -2.147299999999999903e-02
1.499999999999999944e-01 -2.300299999999999914e-02
2.000000000000000111e-01 -2.484899999999999956e-02
2.500000000000000000e-01 -2.619900000000000007e-02
2.999999999999999889e-01 -2.709999999999999909e-02
3.499999999999999778e-01 -2.773000000000000118e-02
4.000000000000000222e-01 -2.800000000000000058e-02
4.500000000000000111e-01 -2.791000000000000078e-02
5.000000000000000000e-01 -2.759500000000000147e-02
5.500000000000000444e-01 -2.700999999999999929e-02
5.999999999999999778e-01 -2.616900000000000129e-02
6.500000000000000222e-01 -2.498399999999999926e-02
6.899999999999999467e-01 -2.378900000000000112e-02
7.299999999999999822e-01 -2.234999999999999834e-02
7.700000000000000178e-01 -2.062100000000000044e-02
8.100000000000000533e-01 -1.864800000000000138e-02
8.449999999999999734e-01 -1.667499999999999885e-02
8.800000000000000044e-01 -1.445199999999999957e-02
9.100000000000000311e-01 -1.198899999999999966e-02
9.350000000000000533e-01 -9.754999999999999782e-03
9.549999999999999600e-01 -7.896999999999999506e-03
9.699999999999999734e-01 -6.107999999999999714e-03
9.799999999999999822e-01 -4.702999999999999715e-03
9.899999999999999911e-01 -3.207999999999999914e-03
9.949999999999999956e-01 -2.279000000000000210e-03
1.000000000000000000e+00 -1.350000000000000071e-03
1.000000000000000000e+00 -1.555000000000000392e-04
